CO_IES;NO_IES;SGL_IES;CO_MANTENEDORA;CO_CATEGORIA_ADMINISTRATIVA;DS_CATEGORIA_ADMINISTRATIVA;CO_ORGANIZACAO_ACADEMICA;DS_ORGANIZACAO_ACADEMICA;CO_MUNICIPIO_IES;NO_MUNICIPIO_IES;CO_UF_IES;SGL_UF_IES;NO_REGIAO_IES;IN_CAPITAL_IES;QT_TEC_TOTAL;QT_TEC_FUND_INCOMP_FEM;QT_TEC_FUND_INCOMP_MASC;QT_TEC_FUND_COMP_FEM;QT_TEC_FUND_COMP_MASC;QT_TEC_MEDIO_FEM;QT_TEC_MEDIO_MASC;QT_TEC_SUPERIOR_FEM;QT_TEC_SUPERIOR_MASC;QT_TEC_ESPECIALIZACAO_FEM;QT_TEC_ESPECIALIZACAO_MASC;QT_TEC_MESTRADO_FEM;QT_TEC_MESTRADO_MASC;QT_TEC_DOUTORADO_FEM;QT_TEC_DOUTORADO_MASC;IN_ACESSO_PORTAL_CAPES;IN_ACESSO_OUTRAS_BASES;IN_REFERENTE;VL_RECEITA_PROPRIA;VL_TRANSFERENCIA;VL_OUTRA_RECEITA;VL_DES_PESSOAL_REM_DOCENTE;VL_DES_PESSOAL_REM_TECNICO;VL_DES_PESSOAL_ENCARGO;VL_DES_CUSTEIO;VL_DES_INVESTIMENTO;VL_DES_PESQUISA;VL_DES_OUTRAS
243;FACULDADE DO CLUBE NÁUTICO MOGIANO;FCNM;175;5;Privada sem fins lucrativos;3;Faculdade;3530607;MOGI DAS CRUZES;35;SP;Sudeste;0;17;1;2;2;0;3;4;2;2;1;0;0;0;0;0;1;0;2;2795000;0;0;533000;238000;376000;0;0;0;1102000
4969;FACULDADE ITOP;ITOP;3172;4;Privada com fins lucrativos;3;Faculdade;1721000;PALMAS;17;TO;Norte;1;13;0;0;0;0;2;3;4;0;3;1;0;0;0;0;0;0;1;1920000;0;100000;1050000;160000;387200;60000;150000;75000;30000
1362;FACULDADE UBAENSE OZANAM COELHO;FAGOC;907;4;Privada com fins lucrativos;3;Faculdade;3169901;UBA;31;MG;Sudeste;0;70;1;3;9;6;11;9;11;8;3;1;3;4;0;1;1;1;1;5591927.4;0;774923.8;1860160;797211.4;1237109.8;472989.8;118247.4;354742.2;1418969
1187;CENTRO UNIVERSITÁRIO MÓDULO;MÓDULO;521;4;Privada com fins lucrativos;2;Centro Universitário;3510500;CARAGUATATUBA;35;SP;Sudeste;0;92;0;1;3;3;29;16;22;13;3;2;0;0;0;0;1;1;2;13640412.8;0;227273.2;4409554.8;1743500.4;2333689.4;3357445.8;319488.2;4257.4;1218301
14181;FACULDADE DE TECNOLOGIA DO COOPERATIVISMO;;13261;5;Privada sem fins lucrativos;3;Faculdade;4314902;PORTO ALEGRE;43;RS;Sul;1;9;0;0;0;2;0;4;0;0;2;1;0;0;0;0;1;0;2;388637;1430860;0;270295.2;726188.8;464185.6;329671.6;4825;0;24331
3975;FACULDADE SÃO FRANCISCO DE PIUMHI;FASPI;1478;4;Privada com fins lucrativos;3;Faculdade;3151503;PIUMHI;31;MG;Sudeste;0;8;0;0;0;0;2;1;3;0;0;1;0;1;0;0;0;0;1;1611278;0;877;500430.8;617530.2;368267;0;0;0;0
1503;FACULDADE DOUTOR LEOCÁDIO JOSÉ CORREIA;FALEC;990;5;Privada sem fins lucrativos;3;Faculdade;4106902;CURITIBA;41;PR;Sul;1;25;3;0;3;0;9;5;4;1;0;0;0;0;0;0;1;1;2;1525081.2;0;8000;1321010;114435.4;230914;306942.2;0;0;45310.6
68;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE PENÁPOLIS;FAFIPE;53;5;Privada sem fins lucrativos;3;Faculdade;3537305;PENAPOLIS;35;SP;Sudeste;0;28;0;0;0;8;5;5;7;3;0;0;0;0;0;0;1;1;1;2390279.6;0;173982.8;927909;554705.6;702475.8;231012.8;0;0;406872.8
13359;FACULDADE ANGLO-AMERICANO DE BAGÉ;FAABA;451;5;Privada sem fins lucrativos;3;Faculdade;4301602;BAGE;43;RS;Sul;0;13;0;0;1;0;7;2;1;0;1;1;0;0;0;0;0;0;2;2246073.4;0;2324.8;663521.2;101298.6;390542.2;800976.4;0;126540.4;0
4817;FACULDADE DE TECNOLOGIA SENAI ANCHIETA;;796;5;Privada sem fins lucrativos;3;Faculdade;3550308;SAO PAULO;35;SP;Sudeste;1;21;0;0;0;0;2;8;3;2;3;2;0;1;0;0;0;0;2;810638.8;525390;0;546899;91809.4;514160.2;183160.2;0;0;0
2341;FACULDADE DA ALDEIA DE CARAPICUÍBA;FALC;1532;4;Privada com fins lucrativos;3;Faculdade;3510609;CARAPICUIBA;35;SP;Sudeste;0;161;5;5;0;1;13;24;6;2;18;36;13;29;6;3;1;1;1;7372518;0;0;3286790;651315;15600;222103;0;0;0
2168;FACULDADE CAMPO GRANDE;FCG;1308;5;Privada sem fins lucrativos;3;Faculdade;5002704;CAMPO GRANDE;50;MS;Centro-Oeste;1;60;4;0;6;0;25;11;8;4;1;0;0;1;0;0;0;0;1;3769139.8;0;239263.6;1042576.6;456039;721994;3293760;31271;0;4906.6
710;FACULDADE BÉTHENCOURT DA SILVA;FABES;473;5;Privada sem fins lucrativos;3;Faculdade;3304557;RIO DE JANEIRO;33;RJ;Sudeste;1;5;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;1;5344909;0;1787514;3177913;1843299;670476;470753;10089;1314258;0
1225;CENTRO UNIVERSITÁRIO AMPARENSE;UNIFIA;715;4;Privada com fins lucrativos;2;Centro Universitário;3501905;AMPARO;35;SP;Sudeste;0;37;0;1;6;4;11;5;2;2;4;2;0;0;0;0;0;0;2;11645505.2;0;238728;1837729.6;980860.8;2109370.4;1342434.4;333055.4;0;253090.6
2240;FACULDADE DE FORTALEZA;FAFOR;2415;5;Privada sem fins lucrativos;3;Faculdade;2304400;FORTALEZA;23;CE;Nordeste;1;131;2;3;4;1;56;47;11;2;1;2;2;0;0;0;0;0;1;1575079296.6;0;244941228.4;264253187.2;159038046;237590144.8;609116451.8;52505479;0;0
1724;FACULDADE DE GUARARAPES;FAG;289;5;Privada sem fins lucrativos;3;Faculdade;3518206;GUARARAPES;35;SP;Sudeste;0;36;1;0;0;0;4;2;2;1;10;8;2;5;1;0;0;1;1;227387482;0;1315167.4;73184847.8;27444318;18296212;34305397.4;13722159;16009185.4;6861079.4
2532;FACULDADE DO SUDESTE GOIANO;FASUG;1650;4;Privada com fins lucrativos;3;Faculdade;5217401;PIRES DO RIO;52;GO;Centro-Oeste;0;12;1;1;2;0;1;0;3;2;2;0;0;0;0;0;0;0;2;3415018;0;24373.8;1101687;497193.8;367289;273201.4;517023;226854;97761
2084;FACULDADE CENECISTA DE NOVA PETRÓPOLIS;FACENP;407;5;Privada sem fins lucrativos;3;Faculdade;4313201;NOVA PETROPOLIS;43;RS;Sul;0;9;1;0;0;1;2;1;1;0;1;0;0;2;0;0;1;0;1;426416559.2;4128273.4;7187317;123015810.4;65752572.4;37095013.6;67197073.2;43407626.6;229125.4;503299
597;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;391;1;Pública Federal;1;Universidade;3170107;UBERABA;31;MG;Sudeste;0;1431;0;0;25;29;301;144;190;142;318;184;47;20;11;20;1;1;2;931040.4;6447203;0;65695571.2;85657166.2;25961796.8;30021263;19470369.2;634548.8;0
3746;FACULDADE PAULISTA DE PESQUISA E ENSINO SUPERIOR;FAPPES;2368;4;Privada com fins lucrativos;3;Faculdade;3550308;SAO PAULO;35;SP;Sudeste;1;27;0;0;3;0;1;1;15;4;2;1;0;0;0;0;0;1;2;5951153.4;0;0;389378.2;239524.8;1548312;1649448;721101.2;101120;660130
3786;FACULDADE DE ENSINO DE MINAS GERAIS;FACEMG;519;5;Privada sem fins lucrativos;3;Faculdade;3106200;BELO HORIZONTE;31;MG;Sudeste;1;51;9;0;0;0;22;12;5;2;1;0;0;0;0;0;0;0;1;116318839.6;0;24094966;22793362.4;11170991.4;16800244.8;55814179.6;2905531.6;0;219790.6
688;UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA;UESB;457;2;Pública Estadual;1;Universidade;2933307;VITORIA DA CONQUISTA;29;BA;Nordeste;0;467;4;4;13;13;62;60;78;70;55;61;20;16;7;4;1;1;2;1606123;209925314.4;2903057.4;114607748.2;17914297.8;29795959.2;46545782.8;3731996.4;1769240.2;69470
4209;FACULDADE DE TECNOLOGIA CÉSAR LATTES;;2646;4;Privada com fins lucrativos;3;Faculdade;3523909;ITU;35;SP;Sudeste;0;16;0;0;2;3;5;3;3;0;0;0;0;0;0;0;0;0;1;7963601;0;0;2548352.4;955632.2;637088;1194540.2;477816;557452;238908
1842;FACULDADES INTEGRADAS MACHADO DE ASSIS;FEMA;296;5;Privada sem fins lucrativos;3;Faculdade;4317202;SANTA ROSA;43;RS;Sul;0;94;0;0;7;3;18;16;21;10;11;5;1;2;0;0;0;0;1;15324554.6;0;706254.4;4088822.8;2769021.2;1137835.6;1054132.4;577344.6;472995.2;4719205
2045;FACULDADE AMADEUS;FAMA;1345;4;Privada com fins lucrativos;3;Faculdade;2800308;ARACAJU;28;SE;Nordeste;1;14;0;0;1;0;2;0;1;3;2;1;1;3;0;0;0;0;1;2322282;0;232547.6;341178.2;511767.4;336215.2;810395.4;0;0;376215.2
1647;FACULDADE DE ENSINO E CULTURA DO CEARÁ;FAECE;1081;5;Privada sem fins lucrativos;3;Faculdade;2304400;FORTALEZA;23;CE;Nordeste;1;146;2;4;2;1;58;50;14;4;6;3;2;0;0;0;0;0;1;7813349.8;0;0;1521836.8;822433.2;1265408.2;5037158.2;2905;0;14498.4
36;FACULDADE DE TECNOLOGIA RUBENS LARA;FATEC-BS;33;2;Pública Estadual;3;Faculdade;3548500;SANTOS;35;SP;Sudeste;0;30;0;0;3;3;4;2;10;6;1;1;0;0;0;0;0;0;1;0;340552678;0;215275480.2;26065258;68228218.8;8431563.8;22552157.2;0;0
4846;FACULDADE VÉRTICE;VÉRTICE;3092;4;Privada com fins lucrativos;3;Faculdade;3140902;MATIPO;31;MG;Sudeste;0;43;2;2;2;1;6;4;9;1;7;3;3;2;1;0;0;0;1;5897208.4;0;0;2057714.4;893714;1227544.2;0;1910868.8;0;938153.8
1773;FACULDADE DE ITAPIRANGA;SEI/FAI;1175;4;Privada com fins lucrativos;3;Faculdade;4208401;ITAPIRANGA;42;SC;Sul;0;48;0;0;0;1;8;8;3;4;15;9;0;0;0;0;0;0;1;16033825;0;1317422;6770070;442007;1804009;4749301;2103007;55948;221730
4598;FACULDADE DE CIÊNCIAS GERENCIAIS BARÃO DE JUNDIAÍ;FCG;3183;5;Privada sem fins lucrativos;3;Faculdade;3525904;JUNDIAI;35;SP;Sudeste;0;19;0;0;2;2;4;2;0;1;4;1;1;2;0;0;0;0;1;1240207.2;0;0;396866.2;148824.8;99216.6;186031;74412.4;86814.6;37206.2
1319;FACULDADE TECSOMA;FATEC;880;4;Privada com fins lucrativos;3;Faculdade;3147006;PARACATU;31;MG;Sudeste;0;25;0;0;0;0;2;2;6;1;4;5;4;1;0;0;1;1;1;2827854.4;0;0;692954.2;543866;438930.8;361873.6;0;0;541816.2
595;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;15031;1;Pública Federal;1;Universidade;3101607;ALFENAS;31;MG;Sudeste;0;288;0;0;0;1;14;29;17;21;104;68;19;14;1;0;1;0;2;1086953.6;151275702.2;0;46539027.6;14582718.4;20456654;35144376.6;16655586.2;470120;18514173.8
1336;FACULDADE ASSIS GURGACZ;FAG;893;5;Privada sem fins lucrativos;3;Faculdade;4104808;CASCAVEL;41;PR;Sul;0;375;33;2;23;5;129;69;44;15;20;19;5;6;4;1;0;1;2;97034345.6;2158315.2;10255525.6;14029947;6751721.6;7654533.6;55841084;5165937.2;815249;16773469.8
584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;14856;1;Pública Federal;1;Universidade;5208707;GOIANIA;52;GO;Centro-Oeste;1;1530;0;9;14;66;141;278;116;132;285;226;158;81;20;4;1;1;2;17515856;898104362;22406668;662215703.6;1;27123434.8;123983336.8;75527909;12734760.4;0
555;UNIVERSIDADE DE FORTALEZA;UNIFOR;386;5;Privada sem fins lucrativos;1;Universidade;2304400;FORTALEZA;23;CE;Nordeste;1;1440;7;56;26;104;275;612;119;88;83;50;13;6;1;0;1;1;1;326787062.2;0;207473630.8;103952441.6;22168873;32912963;24109099.8;162971583.4;0;99569277.8
5186;FACULDADE DINÂMICA;;924;4;Privada com fins lucrativos;3;Faculdade;4104808;CASCAVEL;41;PR;Sul;0;10;0;0;0;0;2;0;2;1;2;1;1;1;0;0;0;1;2;425802;0;0;120360;44712;77460;54720;0;0;25800
4021;FACULDADE DE TECNOLOGIA DE GARÇA;FATECGA;33;2;Pública Estadual;3;Faculdade;3516705;GARCA;35;SP;Sudeste;0;18;0;0;0;0;1;1;7;4;2;3;0;0;0;0;1;0;1;340552678;0;0;215275480.2;26065258;68228218.8;8431563.8;22552157.2;0;0
1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;334;7;Especial;1;Universidade;4209300;LAGES;42;SC;Sul;0;210;19;2;21;4;63;26;38;15;14;6;1;1;0;0;1;0;1;43977282.8;150342.8;80964.6;18245890;4850173.2;8059051;2316206.8;0;515097.4;7397391
496;UNIVERSIDADE DE FRANCA;UNIFRAN;342;4;Privada com fins lucrativos;1;Universidade;3516200;FRANCA;35;SP;Sudeste;0;443;18;8;52;28;101;77;71;35;30;11;6;5;1;0;1;1;1;69669957;13346856.2;1793222.6;24829601.4;9636841.6;13219647.2;16582400.6;1644611;2110426.4;8359191.6
1992;INSTITUTO DE ENSINO SUPERIOR DE PIEDADE;IESP;1125;5;Privada sem fins lucrativos;3;Faculdade;2607901;JABOATAO DO GUARARAPES;26;PE;Nordeste;0;13;0;0;1;0;7;2;0;3;0;0;0;0;0;0;0;0;1;12093862.4;0;1280067.8;2503130.4;1764365.4;1837055.2;9906897.4;134317.6;0;6932.4
5600;FACULDADES INTEGRADAS SÃO JUDAS TADEU;SJT;212;5;Privada sem fins lucrativos;3;Faculdade;4314902;PORTO ALEGRE;43;RS;Sul;1;73;10;1;3;2;18;5;18;5;2;1;3;3;1;1;1;0;2;24248953;0;1061006.2;4197994.8;3000750.4;6836170.8;7427100;442204;0;1281166.8
4421;FACULDADE DE TECNOLOGIA SENAI BELO HORIZONTE;FATEC SENAI BH;2495;5;Privada sem fins lucrativos;3;Faculdade;3106200;BELO HORIZONTE;31;MG;Sudeste;1;21;0;0;0;1;8;3;6;1;2;0;0;0;0;0;0;0;2;3058933.4;2080555;0;1542698.4;1028465.6;450092.2;649302.8;83292;12855.8;1372781.6
1854;FACULDADES INTEGRADAS CLARETIANAS;FIC;780;5;Privada sem fins lucrativos;3;Faculdade;3543907;RIO CLARO;35;SP;Sudeste;0;181;15;2;10;13;31;28;39;24;7;6;1;1;1;3;1;0;2;27804422.6;197248.6;599677;6370655.6;7180615.4;6086776;2241822.4;1854739.8;0;6162225.4
1414;FACULDADE SÃO LUCAS;FSL;938;4;Privada com fins lucrativos;3;Faculdade;1100205;PORTO VELHO;11;RO;Norte;1;271;5;5;13;11;82;49;60;17;15;4;4;5;0;1;0;1;2;54860220.8;0;0;14060975.8;6026132.4;12402701;3413540.8;509584.6;0;17051853.2
1574;FACULDADE EDUCACIONAL DE MEDIANEIRA;FACEMED;1033;4;Privada com fins lucrativos;3;Faculdade;4115804;MEDIANEIRA;41;PR;Sul;0;23;4;1;3;0;2;2;6;2;2;0;1;0;0;0;1;1;1;5645442.4;0;189448;1289953.8;552837.4;723440.6;1305413.2;0;40280.8;322844.2
464;FACULDADE DE ECONOMIA DA FUNDAÇÃO ARMANDO ALVARES PENTEADO;FEC-FAAP;320;5;Privada sem fins lucrativos;3;Faculdade;3550308;SAO PAULO;35;SP;Sudeste;1;8;0;0;0;0;2;2;0;0;4;0;0;0;0;0;1;1;1;273010617;0;6974336;47851719;32828843;16904112;179393989;0;105370;2900920
3333;FACULDADE DE TECNOLOGIA TECBRASIL;Ftec Caxias;2107;4;Privada com fins lucrativos;3;Faculdade;4305108;CAXIAS DO SUL;43;RS;Sul;0;380;8;0;6;3;23;10;41;42;65;78;51;43;4;6;0;1;2;13264723.8;0;78801;4440005.6;1219553.2;1958988.2;1700790.2;973625;0;2209664.6
4030;CENTRO UNIVERSITÁRIO FLUMINENSE;UNIFLU;347;5;Privada sem fins lucrativos;2;Centro Universitário;3301009;CAMPOS DOS GOYTACAZES;33;RJ;Sudeste;0;95;1;8;2;6;29;20;5;10;12;1;0;1;0;0;0;0;2;8239925.4;0;0;1887506.4;1230566.8;1606814;0;0;0;0
219;FACULDADE DE EDUCAÇÃO CIÊNCIAS E ARTES DOM BOSCO DE MONTE APRAZÍVEL;FAECA DOM BOSCO;157;5;Privada sem fins lucrativos;3;Faculdade;3531407;MONTE APRAZIVEL;35;SP;Sudeste;0;18;0;0;0;0;3;4;7;2;0;2;0;0;0;0;0;0;1;7751316.6;0;74711.6;2381985.6;1219898.4;1570400;685053.6;21625.8;58114;1853042
3983;CENTRO UNIVERSITÁRIO DE FORMIGA;UNIFORMG;215;5;Privada sem fins lucrativos;2;Centro Universitário;3126109;FORMIGA;31;MG;Sudeste;0;195;12;36;5;7;22;24;26;17;12;14;10;6;2;2;0;0;1;31379159.6;0;2201317.4;5749178;4493557.6;5350571.8;3518049.8;2312755.2;618401.4;1210225.4
14151;Faculdade Presidente Antônio Carlos de Nova Lima;FUNEC Nova Lima;221;5;Privada sem fins lucrativos;3;Faculdade;3144805;NOVA LIMA;31;MG;Sudeste;0;13;1;2;0;1;2;0;2;1;2;0;1;1;0;0;0;1;2;607102.2;628950;434674.8;523042.6;281638.4;268227;582478.2;14309.8;0;0
591;UNIVERSIDADE FEDERAL DE SÃO PAULO;UNIFESP;9144;1;Pública Federal;1;Universidade;3550308;SAO PAULO;35;SP;Sudeste;1;2058;0;0;0;0;28;42;504;426;551;488;0;4;4;11;1;1;2;4162695;622876447;4335259.4;1586518240;1932821370;25396868;97127434.6;45520609.4;300000;0
14222;Faculdade Presidente Antônio Carlos de Senhora dos Remédios;FUNEES;221;5;Privada sem fins lucrativos;3;Faculdade;3166204;SENHORA DO REMEDIOS;31;MG;Sudeste;0;5;1;0;0;0;0;0;1;0;2;1;0;0;0;0;1;1;2;114450;0;19933;59460.6;32017.2;30492.6;12367.6;0;0;0
5451;FACULDADE ANHANGÜERA DE BAURU;;2600;4;Privada com fins lucrativos;3;Faculdade;3506003;BAURU;35;SP;Sudeste;0;54;0;0;0;0;21;11;14;5;1;1;1;0;0;0;0;1;1;1352863839.6;0;421587833.4;294409030;174557870.8;253744653.6;756524315;167436759.6;20572659.2;149045852.2
1467;FACULDADE CENECISTA DE VILA VELHA;FACEVV;407;5;Privada sem fins lucrativos;3;Faculdade;3205200;VILA VELHA;32;ES;Sudeste;0;11;2;1;0;1;2;0;2;1;1;1;0;0;0;0;1;0;1;426416559.2;4128273.4;7187317;123015810.4;65752572.4;37095013.6;67197073.2;43407626.6;229125.4;503299
5288;FACULDADE ANHANGÜERA DE RIBEIRÃO PRETO;;2600;4;Privada com fins lucrativos;3;Faculdade;3543402;RIBEIRAO PRETO;35;SP;Sudeste;0;40;0;0;0;0;17;11;8;4;0;0;0;0;0;0;0;1;1;1352863839.6;0;421587833.4;294409030;174557870.8;253744653.6;756524315;167436759.6;20572659.2;149045852.2
242;CENTRO UNIVERSITÁRIO ANHANGUERA;UNIA;2600;4;Privada com fins lucrativos;2;Centro Universitário;3547809;SANTO ANDRE;35;SP;Sudeste;0;116;1;6;3;2;46;28;21;5;1;0;2;1;0;0;0;1;1;1352863839.6;0;421587833.4;294409030;174557870.8;253744653.6;756524315;167436759.6;20572659.2;149045852.2
528;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PUC-RIO;367;5;Privada sem fins lucrativos;1;Universidade;3304557;RIO DE JANEIRO;33;RJ;Sudeste;1;1753;15;39;18;105;154;433;379;406;49;30;32;56;22;15;1;1;2;388091601.6;0;139110119.4;125914941.4;79888054;59676394.8;206932798.8;39609633.2;0;51703769.4
126;INSTITUTO NACIONAL DE TELECOMUNICAÇÕES;INATEL;90;5;Privada sem fins lucrativos;3;Faculdade;3159605;SANTA RITA DO SAPUCAI;31;MG;Sudeste;0;368;9;30;5;10;23;47;77;79;30;33;3;22;0;0;1;1;1;34562009.2;10987771.2;0;9132675.2;6177986.2;4214870.2;19105422.8;4158958;879604.6;0
4396;CENTRO UNIVERSITÁRIO DE MINEIROS;UNIFIMES;565;3;Pública Municipal;2;Centro Universitário;5213103;MINEIROS;52;GO;Centro-Oeste;0;71;1;9;9;2;12;7;13;9;6;3;0;0;0;0;1;1;2;7198676.2;1707606.6;1398370.4;4209880.6;1354193;1045085.2;0;958913.4;0;2918515.2
4826;FACULDADE ANHANGÜERA DE CAMPINAS;;2600;4;Privada com fins lucrativos;3;Faculdade;3509502;CAMPINAS;35;SP;Sudeste;0;260;0;3;2;2;117;52;38;34;5;2;0;4;1;0;0;1;1;1352863839.6;0;421587833.4;294409030;174557870.8;253744653.6;756524315;167436759.6;20572659.2;149045852.2
3603;FACULDADE ANHANGUERA DE GUARULHOS;;2600;4;Privada com fins lucrativos;3;Faculdade;3518800;GUARULHOS;35;SP;Sudeste;0;82;1;4;1;2;28;17;15;8;4;1;1;0;0;0;0;1;1;1352863839.6;0;421587833.4;294409030;174557870.8;253744653.6;756524315;167436759.6;20572659.2;149045852.2
1436;ESCOLA SUPERIOR BATISTA DO AMAZONAS;ESBAM;949;4;Privada com fins lucrativos;3;Faculdade;1302603;MANAUS;13;AM;Norte;1;135;0;0;8;20;31;20;33;9;13;0;1;0;0;0;1;1;1;34868906.6;0;12491.8;4187133.6;2100325.2;3840123.2;4789155.4;315659.4;15333.6;15222835.2
1644;FACULDADE UNIME DE EDUCAÇÃO E COMUNICAÇÃO;FEC;1029;4;Privada com fins lucrativos;3;Faculdade;2919207;LAURO DE FREITAS;29;BA;Nordeste;0;255;5;6;8;19;58;66;56;27;4;4;1;1;0;0;0;1;1;106332763;0;30011958;20698272;3345108;15320572;10851379;5376649;0;14437009
4251;FACULDADE PITÁGORAS DE TECNOLOGIA DE BELO HORIZONTE;PIT-FATEC;3167;4;Privada com fins lucrativos;3;Faculdade;3106200;BELO HORIZONTE;31;MG;Sudeste;1;33;0;0;4;5;1;1;8;3;5;2;0;4;0;0;1;1;1;13082747;0;22327402;4208755;171849;3384170;34181646;10226958;0;3076841
1709;FACULDADE INTEGRADA DE PERNAMBUCO;FACIPE;1126;4;Privada com fins lucrativos;3;Faculdade;2611606;RECIFE;26;PE;Nordeste;1;110;4;4;9;10;32;17;22;9;1;1;1;0;0;0;1;1;2;20451446.8;0;1111670.6;4986300;2180389.2;2282097.6;0;0;0;16796942.4
15001;UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO-AMERICANA;UNILA;15600;1;Pública Federal;1;Universidade;4108304;FOZ DO IGUACU;41;PR;Sul;0;161;0;0;0;0;5;12;18;22;50;35;9;9;1;0;1;1;2;575806.6;159835390;0;16334545.2;10889696.8;5282694.8;22526723.6;14120858.8;4285717.6;0
886;FACULDADE DE HORTOLÂNDIA;FACH;289;5;Privada sem fins lucrativos;3;Faculdade;3519071;HORTOLANDIA;35;SP;Sudeste;0;29;1;1;0;2;11;5;3;0;0;1;0;5;0;0;0;0;1;227387482;0;1315167.4;73184847.8;27444318;18296212;34305397.4;13722159;16009185.4;6861079.4
3170;FACULDADES INTEGRADAS ASSOCIAÇÃO DE ENSINO DE SANTA CATARINA;FASSESC;626;5;Privada sem fins lucrativos;3;Faculdade;4205407;FLORIANOPOLIS;42;SC;Sul;1;27;2;1;1;2;2;2;3;9;0;4;0;0;0;1;1;0;1;5899209.8;200560;160091.4;2199338.2;1089698.2;1040368;2702008.4;25000;0;182351.6
657;FACULDADE DE FORMAÇÃO DE PROFESSORES DE SERRA TALHADA;FAFOPST;430;7;Especial;3;Faculdade;2613909;SERRA TALHADA;26;PE;Nordeste;0;47;0;0;11;6;16;2;4;1;7;0;0;0;0;0;1;0;1;1880956.6;1074832.6;174121;1016632.8;1337662.6;397411.6;173861.2;50928.2;0;71526.2
521;UNIVERSIDADE DE MOGI DAS CRUZES;UMC;362;4;Privada com fins lucrativos;1;Universidade;3530607;MOGI DAS CRUZES;35;SP;Sudeste;0;396;4;9;9;9;69;92;87;72;12;11;9;9;3;1;1;0;1;165972519;0;6117863;36127394;7669727;27072487;2850848;1458409;1189372;87607044
878;CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS;UNILESTEMG;278;5;Privada sem fins lucrativos;2;Centro Universitário;3119401;CORONEL FABRICIANO;31;MG;Sudeste;0;362;6;9;27;27;95;92;53;17;23;7;3;2;1;0;1;0;2;54378144.2;0;1077720.4;15699267.6;6105455.8;7251250.6;6365608.6;1233958.4;603274;8666562.2
610;CENTRO UNIVERSITÁRIO METODISTA BENNETT;BENNETT;398;5;Privada sem fins lucrativos;2;Centro Universitário;3304557;RIO DE JANEIRO;33;RJ;Sudeste;1;87;0;0;9;7;33;18;10;8;1;0;0;1;0;0;1;1;2;6620182;0;301452.4;4194152;2396720.8;2026023;190136;16859;0;12748182
1107;Centro Universitário Estácio do Ceará;Estácio FIC;545;4;Privada com fins lucrativos;2;Centro Universitário;2304400;FORTALEZA;23;CE;Nordeste;1;250;0;1;2;20;85;102;20;12;2;1;2;3;0;0;0;1;2;299585668.4;0;14384741.4;34991617;8962279.8;14384741.4;29323415.6;0;0;29541423.2
1672;INSTITUTO ESPERANÇA DE ENSINO SUPERIOR;IESPES;1098;5;Privada sem fins lucrativos;3;Faculdade;1506807;SANTAREM;15;PA;Norte;0;90;4;1;9;3;19;21;21;7;1;4;0;0;0;0;0;1;2;15677234.8;207835.2;159191.6;3966622.2;2782681.4;1101062.8;3179695.2;1125039.8;362541.4;564521.4
3584;INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA CRUZ;ISED;2271;4;Privada com fins lucrativos;3;Faculdade;2612505;SANTA CRUZ DO CAPIBARIBE;26;PE;Nordeste;0;12;1;1;0;1;3;3;1;0;1;0;1;0;0;0;0;1;1;190220.6;0;20.6;118141.8;61148;65978.6;0;798;0;44935.2
1255;FACULDADE BOA VIAGEM;FBV;14488;4;Privada com fins lucrativos;3;Faculdade;2611606;RECIFE;26;PE;Nordeste;1;248;23;18;6;21;61;57;34;13;2;5;3;5;0;0;1;1;2;32037982.8;0;602560.4;6905709.2;4809035;7125667.8;12262044;4049254.8;0;2320036.2
1410;ÁREA1 - FACULDADE DE CIÊNCIA E TECNOLOGIA;ÁREA1;934;4;Privada com fins lucrativos;3;Faculdade;2927408;SALVADOR;29;BA;Nordeste;1;157;1;3;2;4;63;41;16;10;10;6;0;1;0;0;0;1;2;26795277.6;0;1098595.6;5078003.6;3718355.8;5518467.6;9603910.4;2645858.4;0;756418.2
14132;Faculdade Presidente Antônio Carlos de Itanhandu;FUNEES Itanhandu;221;5;Privada sem fins lucrativos;3;Faculdade;3133105;ITANHANDU;31;MG;Sudeste;0;9;2;0;0;0;2;0;0;0;2;1;0;2;0;0;1;0;2;922635.8;0;332299.6;420035.4;226173;215402.8;332596.4;1580.2;0;0
10836;FACULDADE UNIÃO ARARUAMA DE ENSINO S/S Ltda.;FAC-UNILAGOS;3272;4;Privada com fins lucrativos;3;Faculdade;3300209;ARARUAMA;33;RJ;Sudeste;0;67;2;9;4;12;16;17;3;4;0;0;0;0;0;0;0;0;2;12054069.6;0;0;2536029.2;1657802;1467058;4322439;0;800000;496800
